-28	 -30.77	  14	 56.95
-28	 -30.77	  14	 56.95
-28	 -30.77	  14	 56.95
-28	 -42.95	  14	 27.99
-28	 -42.96	  14	 27.99
-28	 -42.96	  14	 27.99
-28	 -49.02	  14	 11.02
-28	 -49.02	  14	 11.02
-28	 -49.02	  14	 11.02
-28	 -55.02	  13	 58.05
-28	 -55.01	  13	 58.05
-28	 -55.02	  13	 58.05
-29	 -3.93	  13	 32.95
-29	 -3.93	  13	 32.95
-29	 -3.93	  13	 32.95
-29	 -16.02	  13	  3.09
-29	 -16.02	  13	  3.10
-29	 -16.02	  13	  3.09
-29	 -30.00	  12	 28.48
-29	 -30.00	  12	 28.50
-29	 -30.00	  12	 28.49
-29	 -43.99	  11	 54.02
-29	 -43.99	  11	 54.03
-29	 -43.99	  11	 54.03
-29	 -45.09	  11	 19.52
-29	 -45.09	  11	 19.54
-29	 -45.08	  11	 19.54
-29	 -45.03	  10	 45.02
-29	 -45.04	  10	 45.02
-29	 -45.05	  10	 45.00
-29	 -45.01	  10	 10.46
-29	 -45.01	  10	 10.46
-29	 -45.01	  10	 10.46
-29	 -44.98	   9	 36.00
-29	 -44.98	   9	 35.99
-29	 -44.98	   9	 35.99
-29	 -45.03	   9	  1.54
-29	 -45.03	   9	  1.53
-29	 -45.03	   9	  1.54
-29	 -45.02	   8	 27.04
-29	 -45.02	   8	 27.03
-29	 -45.02	   8	 27.03
-29	 -45.05	   7	 52.52
-29	 -45.05	   7	 52.51
-29	 -45.05	   7	 52.52
-29	 -45.03	   7	 18.05
-29	 -45.03	   7	 18.05
-29	 -45.04	   7	 18.05
-29	 -44.07	   6	 43.47
-29	 -44.08	   6	 43.48
-29	 -44.07	   6	 43.48
-29	 -45.00	   6	  9.01
-29	 -45.00	   6	  9.00
-29	 -45.01	   6	  9.00
-29	 -45.02	   5	 34.52
-29	 -45.03	   5	 34.53
-29	 -45.03	   5	 34.52
-29	 -44.97	   5	  0.03
-29	 -44.97	   5	  0.03
-29	 -44.90	   5	  0.02
-29	 -45.00	   4	 25.50
-29	 -45.00	   4	 25.50
-29	 -44.99	   4	 25.56
-29	 -38.07	   3	 51.04
-29	 -38.08	   3	 51.05
-29	 -38.08	   3	 51.05
-29	 -28.01	   3	 18.03
-29	 -28.01	   3	 18.03
-29	 -28.01	   3	 18.03
-29	 -21.23	   2	 50.34
-29	 -21.23	   2	 50.36
-29	 -21.23	   2	 50.37
-29	 -23.03	   2	 42.00
-29	 -23.03	   2	 42.00
-29	 -23.03	   2	 42.00
-29	 -24.01	   2	 36.97
-29	 -24.01	   2	 36.98
-29	 -24.01	   2	 36.97
-29	 -26.05	   2	 26.03
-29	 -26.05	   2	 26.03
-29	 -26.05	   2	 26.03
-29	 -31.99	   1	 58.02
-29	 -31.98	   1	 58.03
-29	 -31.99	   1	 58.03
-29	 -35.98	   1	 41.52
-29	 -35.98	   1	 41.53
-29	 -35.98	   1	 41.53
-29	 -43.99	   1	  6.94
-29	 -43.99	   1	  6.94
-29	 -43.99	   1	  6.94
-29	 -52.00	   0	 32.55
-29	 -52.00	   0	 32.52
-29	 -52.00	   0	 32.51
-30	 -0.03	  -0	 -1.97 
-30	 -0.03	  -0	 -1.97 
-30	 -0.03	  -0	 -1.97 
-30	 -1.03	  -0	 -29.00
-30	 -1.02	  -0	 -29.00
-30	 -0.99	  -0	 -29.02
-30	 -1.02	  -1	 -3.53 
-30	 -1.03	  -1	 -3.53 
-30	 -1.03	  -1	 -3.53 
-30	 -0.00	  -1	 -37.94
-30	 -0.00	  -1	 -37.98
-30	 -0.00	  -1	 -37.98
-29	 -59.45	  -1	 -39.18
-29	 -59.45	  -1	 -39.17
-29	 -59.45	  -1	 -39.17
-29	 -59.98	  -2	 -12.53
-29	 -59.98	  -2	 -12.52
-29	 -59.98	  -2	 -12.52
-30	 -0.03	  -2	 -46.97
-30	 -0.01	  -2	 -46.97
-30	 -0.01	  -2	 -46.97
-30	 -0.02	  -3	 -21.51
-30	 -0.02	  -3	 -21.52
-30	 -0.02	  -3	 -21.51
-30	 -0.00	  -3	 -56.02
-29	 -59.99	  -3	 -56.02
-30	 -0.00	  -3	 -56.01
-30	 -0.05	  -4	 -30.54
-30	 -0.05	  -4	 -30.54
-30	 -0.05	  -4	 -30.54
-29	 -59.79	  -5	 -5.05 
-29	 -59.79	  -5	 -5.06 
-29	 -59.79	  -5	 -5.06 
-30	 -0.02	  -5	 -39.61
-30	 -0.02	  -5	 -39.61
-30	 -0.00	  -5	 -39.69
-30	 -0.06	  -6	 -13.99
-30	 -0.18	  -6	 -14.66
-30	 -0.02	  -6	 -15.70
-30	 -1.09	  -6	 -48.52
-30	 -1.08	  -6	 -48.51
-30	 -1.13	  -6	 -48.52
-30	 -0.04	  -7	 -22.82
-30	 -0.12	  -7	 -22.83
-30	 -0.14	  -7	 -22.80
-29	 -59.98	  -7	 -57.49
-29	 -59.97	  -7	 -57.50
-29	 -59.99	  -7	 -57.44
-30	 -1.01	  -8	 -31.92
-30	 -1.01	  -8	 -31.87
-30	 -1.01	  -8	 -31.83
-30	 -1.01	  -9	 -6.59 
-30	 -1.04	  -9	 -6.58 
-30	 -1.01	  -9	 -6.56 
-29	 -59.92	  -9	 -41.06
-29	 -59.93	  -9	 -41.04
-29	 -59.94	  -9	 -41.03
-29	 -59.98	  -10	 -15.42
-30	 -0.00	  -10	 -15.46
-29	 -59.99	  -10	 -15.46
-30	 -0.00	  -11	 -7.06 
-30	 -0.01	  -11	 -7.05 
-30	 -0.01	  -11	 -7.06 
-30	 -0.01	  -11	 -57.68
-30	 -0.01	  -11	 -57.68
-30	 -0.01	  -11	 -57.68
-30	 -0.00	  -12	 -48.81
-30	 -0.00	  -12	 -48.80
-30	 -0.00	  -12	 -48.80
-30	 -0.00	  -13	 -39.81
-30	 -0.00	  -13	 -39.81
-30	 -0.00	  -13	 -39.81
-30	 -0.05	  -14	 -25.59
-30	 -0.05	  -14	 -25.59
-30	 -0.05	  -14	 -25.59
-30	 -0.02	  -15	 -11.30
-30	 -0.03	  -15	 -11.30
